animal_id,greutatea_curenta,varsta_animalului,orele_de_activitate,grame_hrana_necesare
PET_00633,14.21,3.8,0.5,209.0
PET_00634,12.87,9.8,0.6,163.0
PET_00635,9.94,2.6,6.5,262.0
PET_00636,6.73,3.8,1.6,161.0
PET_00637,19.12,2.6,5.0,321.0
PET_00638,15.37,8.3,3.3,222.0
PET_00639,8.55,8.4,6.1,225.0
PET_00640,8.52,8.0,3.4,174.0
PET_00641,13.32,5.3,10.9,342.0
PET_00642,23.35,1.7,8.7,438.0
PET_00643,13.7,11.0,3.2,201.0
PET_00644,7.48,6.3,2.9,186.0
PET_00645,13.77,5.2,11.8,379.0
PET_00646,13.64,7.3,1.3,217.0
PET_00647,5.0,2.7,3.9,190.0
PET_00648,14.73,2.0,4.1,265.0
PET_00649,13.85,5.2,4.0,257.0
PET_00650,18.48,3.1,0.5,205.0
PET_00651,24.24,3.3,5.2,367.0
PET_00652,20.63,10.8,1.6,249.0
PET_00653,13.66,6.6,7.6,318.0
PET_00654,9.47,6.1,0.5,155.0
PET_00655,27.87,8.4,4.1,319.0
PET_00656,15.3,11.4,0.5,186.0
PET_00657,15.07,1.8,0.5,224.0
PET_00658,14.88,10.1,1.9,185.0
PET_00659,15.99,7.2,2.3,240.0
PET_00660,14.28,2.2,7.7,332.0
PET_00661,12.13,3.9,3.9,245.0
PET_00662,12.27,6.0,7.2,284.0
PET_00663,14.84,8.4,3.1,231.0
PET_00664,12.28,3.3,5.5,279.0
PET_00665,11.44,6.7,2.2,216.0
PET_00666,15.53,8.4,2.0,184.0
PET_00667,13.73,5.7,0.5,172.0
PET_00668,22.52,10.4,4.8,324.0
PET_00669,5.0,10.5,4.7,182.0
PET_00670,20.46,5.9,5.9,326.0
PET_00671,21.23,11.7,4.5,290.0
PET_00672,5.0,1.4,9.1,274.0
PET_00673,13.29,0.5,4.4,371.0
PET_00674,13.14,4.9,6.5,261.0
PET_00675,7.96,7.4,3.2,186.0
PET_00676,11.11,7.7,1.7,207.0
PET_00677,9.45,6.0,5.8,271.0
PET_00678,23.76,1.9,3.8,354.0
PET_00679,19.68,2.5,6.1,355.0
PET_00680,21.36,10.3,4.9,291.0
PET_00681,18.61,10.5,2.0,237.0
PET_00682,9.35,8.2,6.7,203.0
PET_00683,12.38,8.1,1.8,191.0
PET_00684,17.45,7.4,5.6,289.0
PET_00685,8.89,2.8,7.2,261.0
PET_00686,18.56,5.4,3.0,282.0
PET_00687,13.8,8.5,6.9,282.0
PET_00688,13.13,6.7,5.0,252.0
PET_00689,18.55,0.7,6.1,500.0
PET_00690,17.22,11.5,1.9,215.0
PET_00691,13.2,10.2,4.5,217.0
PET_00692,20.8,3.5,0.5,251.0
PET_00693,9.59,7.6,8.3,322.0
PET_00694,18.08,11.1,0.5,186.0
PET_00695,17.97,1.6,3.1,273.0
PET_00696,13.45,6.3,1.7,208.0
PET_00697,16.63,5.7,5.7,301.0
PET_00698,8.74,5.2,8.8,310.0
PET_00699,19.62,10.1,5.6,308.0
PET_00700,14.08,4.9,11.4,384.0
PET_00701,12.39,1.2,0.6,175.0
PET_00702,20.25,1.3,0.7,282.0
PET_00703,11.48,1.0,1.8,204.0
PET_00704,7.96,5.2,4.3,185.0
PET_00705,7.22,8.8,1.4,159.0
PET_00706,18.03,2.8,2.1,273.0
PET_00707,8.6,7.9,5.6,258.0
PET_00708,23.77,8.4,0.9,264.0
PET_00709,5.0,3.4,1.2,174.0
PET_00710,23.48,7.4,3.0,291.0
PET_00711,16.06,8.4,3.2,212.0
PET_00712,14.52,5.9,6.5,294.0
PET_00713,12.28,4.4,1.7,192.0
PET_00714,17.0,7.6,2.2,242.0
PET_00715,14.81,11.7,5.5,239.0
PET_00716,20.52,5.4,6.0,324.0
PET_00717,15.57,5.0,7.6,318.0
PET_00718,15.75,5.8,5.2,284.0
PET_00719,13.18,1.4,4.3,277.0
PET_00720,14.72,6.9,5.4,273.0
PET_00721,16.54,4.3,3.3,275.0
PET_00722,6.45,1.9,3.3,167.0
PET_00723,8.26,5.9,0.5,95.0
PET_00724,18.72,0.5,6.2,500.0
PET_00725,15.85,5.1,4.5,268.0
PET_00726,14.08,1.7,5.9,282.0
PET_00727,15.09,0.8,0.5,297.0
PET_00728,16.74,10.0,3.9,227.0
PET_00729,12.3,11.0,1.9,157.0
PET_00730,11.11,2.9,7.8,290.0
PET_00731,15.98,6.7,5.5,273.0
PET_00732,10.11,3.7,4.6,204.0
PET_00733,17.04,6.2,2.9,223.0
PET_00734,6.49,5.5,5.0,248.0
PET_00735,20.15,3.6,1.7,264.0
PET_00736,17.36,8.6,3.8,266.0
PET_00737,16.28,2.0,2.6,250.0
PET_00738,19.91,1.1,9.7,410.0
PET_00739,23.33,9.3,7.7,353.0
PET_00740,20.07,8.2,6.7,320.0
PET_00741,5.8,6.2,0.5,104.0
PET_00742,8.6,5.9,6.2,243.0
PET_00743,11.88,6.2,4.5,248.0
PET_00744,15.13,5.5,7.1,289.0
PET_00745,17.59,5.0,4.8,317.0
PET_00746,11.37,6.2,4.0,247.0
PET_00747,15.93,6.6,4.6,246.0
PET_00748,11.22,8.5,0.5,132.0
PET_00749,11.94,8.7,2.1,178.0
PET_00750,7.97,4.8,4.9,235.0
PET_00751,10.38,5.3,6.8,298.0
PET_00752,8.24,4.8,2.6,174.0
PET_00753,10.12,6.7,3.9,253.0
PET_00754,20.27,5.7,0.5,239.0
PET_00755,10.25,10.7,7.6,246.0
PET_00756,28.16,8.5,6.8,378.0
PET_00757,17.47,10.8,5.6,274.0
PET_00758,15.92,8.7,5.0,256.0
PET_00759,10.71,11.7,7.9,286.0
PET_00760,18.5,7.8,2.0,252.0
PET_00761,12.12,11.6,1.7,151.0
PET_00762,15.61,2.3,6.7,308.0
PET_00763,27.8,1.1,6.5,439.0
PET_00764,14.52,7.2,1.0,210.0
PET_00765,20.75,11.8,2.7,221.0
PET_00766,11.48,5.3,8.2,285.0
PET_00767,14.83,2.9,5.0,283.0
PET_00768,23.85,6.5,6.0,375.0
PET_00769,11.87,8.0,1.1,169.0
PET_00770,24.06,4.1,5.6,340.0
PET_00771,18.54,8.7,0.5,181.0
PET_00772,12.19,11.7,0.5,171.0
PET_00773,18.16,10.8,5.8,285.0
PET_00774,19.86,3.9,7.6,383.0
PET_00775,18.11,4.3,3.4,295.0
PET_00776,7.15,4.8,2.6,165.0
PET_00777,11.36,5.0,8.3,305.0
PET_00778,13.76,1.7,3.5,247.0
PET_00779,14.63,9.3,3.8,228.0
PET_00780,18.1,4.7,8.2,379.0
PET_00781,15.89,10.6,3.1,246.0
PET_00782,8.32,11.2,2.4,163.0
PET_00783,16.9,0.8,6.0,495.0
PET_00784,18.05,11.9,2.2,245.0
PET_00785,17.8,8.7,3.6,240.0
PET_00786,20.4,6.5,0.7,261.0
PET_00787,19.17,5.0,4.5,313.0
PET_00788,17.3,6.5,4.2,290.0
PET_00789,14.65,4.2,6.4,301.0
PET_00790,6.7,7.7,6.1,207.0
PET_00791,17.15,1.6,5.4,316.0
PET_00792,16.04,7.6,5.0,288.0
PET_00793,16.36,3.7,3.8,263.0
PET_00794,8.62,0.7,5.5,368.0
PET_00795,9.59,6.9,1.2,151.0
PET_00796,20.27,7.2,0.5,224.0
PET_00797,14.8,5.4,6.9,305.0
PET_00798,18.41,1.3,5.7,307.0
PET_00799,15.14,10.8,3.7,213.0
PET_00800,15.15,7.5,6.7,318.0
PET_00801,19.69,1.8,2.2,295.0
PET_00802,12.42,6.4,2.2,237.0
PET_00803,15.48,6.2,1.9,220.0
PET_00804,12.69,1.2,5.4,294.0
PET_00805,12.83,7.5,0.5,182.0
PET_00806,13.45,9.8,2.1,182.0
PET_00807,16.11,9.1,4.7,254.0
PET_00808,12.61,2.8,1.0,210.0
PET_00809,21.28,10.4,2.3,236.0
PET_00810,10.53,4.4,0.5,157.0
PET_00811,14.07,11.4,5.5,236.0
PET_00812,12.8,1.3,2.3,212.0
PET_00813,22.23,6.1,1.3,287.0
PET_00814,15.98,7.4,0.8,196.0
PET_00815,20.16,3.3,3.0,280.0
PET_00816,7.57,9.4,0.5,122.0
PET_00817,16.34,7.7,8.9,359.0
PET_00818,19.45,0.7,0.5,359.0
PET_00819,15.41,7.5,2.9,266.0
PET_00820,20.33,6.2,4.3,298.0
PET_00821,12.41,2.8,2.1,209.0
PET_00822,22.05,12.0,4.5,253.0
PET_00823,26.49,10.8,2.0,271.0
PET_00824,13.19,3.9,7.8,298.0
PET_00825,12.77,6.7,1.2,177.0
PET_00826,22.27,4.1,0.5,230.0
PET_00827,22.9,9.4,0.8,220.0
PET_00828,12.39,11.2,5.0,221.0
PET_00829,12.9,4.6,3.7,237.0
PET_00830,13.59,9.8,5.9,242.0
PET_00831,8.28,6.2,5.3,224.0
PET_00832,10.41,5.1,2.4,189.0
PET_00833,9.98,11.3,2.8,168.0
PET_00834,11.16,6.4,3.0,209.0
PET_00835,14.83,5.9,8.7,348.0
PET_00836,16.17,8.2,5.7,263.0
PET_00837,22.75,3.5,8.7,405.0
PET_00838,10.01,4.2,6.1,273.0
PET_00839,19.92,11.2,3.8,266.0
PET_00840,13.93,8.3,1.5,181.0
PET_00841,14.75,10.0,4.5,251.0
PET_00842,18.37,3.6,3.8,289.0
PET_00843,9.39,6.8,3.8,208.0
PET_00844,16.91,11.7,3.5,228.0
PET_00845,15.83,4.2,0.5,210.0
PET_00846,17.46,2.3,7.2,331.0
PET_00847,16.45,6.4,3.9,241.0
PET_00848,27.28,5.0,0.5,301.0
PET_00849,11.81,2.3,5.2,276.0
PET_00850,12.35,10.7,1.9,157.0
PET_00851,11.88,11.9,5.4,240.0
PET_00852,12.22,7.0,6.2,251.0
PET_00853,11.81,9.4,6.5,237.0
PET_00854,20.95,10.4,3.6,288.0
PET_00855,22.1,8.6,3.0,270.0
PET_00856,12.15,1.0,2.4,214.0
PET_00857,10.84,2.3,2.2,206.0
PET_00858,17.36,1.3,4.0,306.0
PET_00859,12.24,0.6,3.5,338.0
PET_00860,18.16,4.0,1.9,271.0
PET_00861,16.01,5.0,1.1,211.0
PET_00862,7.42,3.3,3.7,210.0
PET_00863,22.74,1.2,2.9,303.0
PET_00864,23.98,6.6,1.1,304.0
PET_00865,11.94,3.6,6.1,278.0
PET_00866,13.06,9.7,8.4,265.0
PET_00867,16.43,0.6,6.4,495.0
PET_00868,16.67,10.2,2.2,229.0
PET_00869,18.29,11.5,3.9,264.0
PET_00870,25.05,8.7,7.9,366.0
PET_00871,14.12,8.9,1.1,188.0
PET_00872,11.01,11.2,6.0,222.0
PET_00873,8.1,2.9,0.5,157.0
PET_00874,11.35,11.9,8.2,271.0
PET_00875,14.83,9.4,2.9,165.0
PET_00876,23.97,8.9,9.6,369.0
PET_00877,12.41,4.7,8.3,322.0
PET_00878,16.12,6.8,3.7,264.0
PET_00879,14.92,8.0,2.2,223.0
PET_00880,20.94,7.6,4.5,315.0
PET_00881,27.63,8.6,3.5,330.0
PET_00882,12.35,1.4,3.0,235.0
PET_00883,12.55,4.6,0.5,145.0
PET_00884,20.22,5.5,2.7,309.0
PET_00885,18.41,3.5,1.2,213.0
PET_00886,24.23,2.5,5.4,380.0
PET_00887,17.92,2.1,6.5,313.0
PET_00888,13.2,4.7,5.9,304.0
PET_00889,17.95,6.2,4.9,295.0
PET_00890,20.54,1.2,1.9,282.0
PET_00891,19.1,11.4,4.5,232.0
PET_00892,17.54,9.3,6.0,290.0
PET_00893,20.33,8.9,2.5,249.0
PET_00894,20.85,2.5,4.3,328.0
PET_00895,21.91,7.4,3.6,320.0
PET_00896,18.24,6.6,8.2,363.0
PET_00897,14.16,11.8,6.1,248.0
PET_00898,15.73,9.1,5.5,246.0
PET_00899,21.03,7.1,0.5,236.0
PET_00900,10.92,10.3,4.4,221.0
PET_00901,16.84,2.3,3.6,262.0
PET_00902,13.03,0.7,3.6,344.0
PET_00903,15.14,8.4,0.5,159.0
PET_00904,21.39,1.6,1.3,280.0
PET_00905,15.96,1.8,3.8,268.0
PET_00906,15.23,9.1,6.8,285.0
PET_00907,8.2,3.6,2.5,153.0
PET_00908,18.73,7.7,3.0,224.0
PET_00909,18.23,11.1,8.5,325.0
PET_00910,25.82,4.1,3.3,353.0
PET_00911,13.46,3.0,3.7,223.0
PET_00912,16.1,1.7,3.7,280.0
PET_00913,16.25,2.0,0.6,235.0
PET_00914,22.89,1.2,5.4,358.0
PET_00915,14.52,1.5,2.4,250.0
PET_00916,16.4,5.5,3.9,273.0
PET_00917,18.04,4.2,5.1,304.0
PET_00918,15.93,8.6,8.9,328.0
PET_00919,12.77,10.5,0.7,185.0
PET_00920,15.97,9.5,6.2,262.0
PET_00921,20.37,6.6,6.2,340.0
PET_00922,9.87,1.7,2.4,184.0
PET_00923,15.66,8.7,5.5,261.0
PET_00924,11.5,4.7,8.1,306.0
PET_00925,20.98,1.5,2.1,300.0
PET_00926,7.38,10.2,4.6,203.0
PET_00927,12.21,4.4,5.0,271.0
PET_00928,16.89,3.0,5.3,320.0
PET_00929,22.83,10.5,5.9,302.0
PET_00930,14.67,10.9,4.4,215.0
PET_00931,12.22,4.4,5.3,271.0
PET_00932,24.41,4.6,1.7,297.0
PET_00933,7.76,7.2,4.4,237.0
PET_00934,5.0,8.9,2.8,109.0
PET_00935,17.2,1.2,0.9,241.0
PET_00936,12.49,7.3,2.7,223.0
PET_00937,9.89,11.5,4.7,187.0
PET_00938,18.54,3.5,5.1,299.0
PET_00939,16.22,11.0,0.8,177.0
PET_00940,12.18,11.4,1.7,142.0
PET_00941,8.6,3.6,5.8,268.0
PET_00942,19.36,9.2,5.3,321.0
PET_00943,18.25,3.2,6.2,326.0
PET_00944,14.5,9.0,7.4,270.0
PET_00945,24.23,9.7,5.3,295.0
PET_00946,9.65,3.3,3.0,188.0
PET_00947,7.37,8.7,4.3,170.0
PET_00948,11.54,9.8,8.1,287.0
PET_00949,14.77,4.6,10.9,433.0
PET_00950,16.22,2.4,5.2,288.0
PET_00951,13.79,1.6,5.3,269.0
PET_00952,16.76,7.1,5.8,287.0
PET_00953,8.74,11.7,4.1,187.0
PET_00954,22.22,10.0,6.9,331.0
PET_00955,14.59,5.5,6.5,304.0
PET_00956,20.59,6.7,4.9,313.0
PET_00957,16.71,3.7,3.2,284.0
PET_00958,17.28,2.4,0.5,234.0
PET_00959,17.85,6.0,5.8,326.0
PET_00960,17.24,5.8,4.5,293.0
PET_00961,18.21,6.5,2.2,249.0
PET_00962,21.65,11.5,1.2,216.0
PET_00963,15.98,7.4,5.7,303.0
PET_00964,18.55,7.5,0.5,229.0
PET_00965,14.55,2.0,4.7,286.0
PET_00966,22.2,12.0,6.1,286.0
PET_00967,11.62,9.4,5.4,231.0
PET_00968,24.0,10.6,3.0,270.0
PET_00969,14.8,5.3,0.9,191.0
PET_00970,7.85,6.3,5.5,240.0
PET_00971,15.64,6.5,7.0,321.0
PET_00972,11.59,2.7,2.6,249.0
PET_00973,19.2,8.4,5.3,288.0
PET_00974,11.74,10.9,8.0,262.0
PET_00975,12.77,2.4,4.8,262.0
PET_00976,5.55,1.5,3.0,158.0
PET_00977,12.74,9.0,6.6,273.0
PET_00978,5.0,3.6,2.2,157.0
PET_00979,7.08,7.7,0.8,141.0
PET_00980,18.8,8.5,6.0,273.0
PET_00981,18.93,4.2,3.0,289.0
PET_00982,17.13,9.9,3.2,215.0
PET_00983,10.17,6.8,2.4,183.0
PET_00984,14.76,10.5,2.8,207.0
PET_00985,14.98,9.3,7.5,276.0
PET_00986,9.21,10.5,8.2,240.0
PET_00987,22.52,0.7,8.5,500.0
PET_00988,19.39,3.3,6.7,364.0
PET_00989,13.9,1.5,5.2,295.0
PET_00990,15.13,5.6,0.5,209.0
PET_00991,16.04,10.7,3.5,232.0
PET_00992,5.0,5.9,9.4,270.0
PET_00993,13.76,10.3,2.9,216.0
PET_00994,11.59,4.3,7.8,278.0
PET_00995,9.99,4.4,4.1,231.0
PET_00996,13.59,10.8,0.5,171.0
PET_00997,23.99,5.4,5.6,361.0
PET_00998,18.2,9.6,7.2,292.0
PET_00999,12.14,3.2,3.9,240.0
PET_01000,17.86,11.4,7.1,284.0
PET_01001,22.0,7.1,0.5,259.0
PET_01002,19.62,9.2,0.5,219.0
PET_01003,15.3,1.5,4.5,287.0
PET_01004,11.77,6.2,5.2,261.0
PET_01005,18.49,10.9,7.4,317.0
PET_01006,16.97,10.6,5.6,279.0
PET_01007,19.48,1.0,1.0,240.0
PET_01008,18.18,4.0,4.5,275.0
PET_01009,20.25,5.6,5.5,334.0
PET_01010,12.32,2.5,0.5,196.0
PET_01011,21.59,8.9,3.9,251.0
PET_01012,15.99,2.6,3.2,261.0
PET_01013,25.38,4.5,2.4,334.0
PET_01014,11.55,8.1,5.2,223.0
PET_01015,23.68,6.0,1.1,300.0
PET_01016,15.99,9.0,5.0,272.0
PET_01017,11.74,11.6,5.4,220.0
PET_01018,12.58,1.8,6.7,292.0
PET_01019,13.4,8.7,1.2,167.0
PET_01020,17.12,3.1,0.5,222.0
PET_01021,17.61,5.3,4.7,277.0
PET_01022,12.13,0.9,3.3,332.0
PET_01023,14.88,2.1,11.3,364.0
PET_01024,25.71,4.2,5.1,369.0
PET_01025,23.64,4.4,4.1,365.0
PET_01026,17.18,10.8,3.6,205.0
PET_01027,15.19,9.0,1.0,179.0
PET_01028,15.6,11.7,5.4,248.0
PET_01029,18.07,7.4,3.8,276.0
PET_01030,9.89,3.3,3.8,240.0
PET_01031,13.71,4.3,4.2,243.0
PET_01032,6.66,4.2,4.6,178.0
PET_01033,17.0,4.3,0.5,208.0
PET_01034,18.24,8.2,6.1,277.0
PET_01035,12.58,6.6,1.9,168.0
PET_01036,22.87,4.9,3.7,323.0
PET_01037,8.87,2.2,7.2,258.0
PET_01038,7.68,0.8,8.4,435.0
PET_01039,16.12,3.0,0.5,207.0
PET_01040,20.24,1.7,4.1,296.0
PET_01041,23.42,9.5,4.7,313.0
PET_01042,12.71,1.8,0.5,183.0
PET_01043,20.39,8.8,6.0,301.0
PET_01044,14.81,4.9,4.3,275.0
PET_01045,14.14,1.3,4.5,276.0
PET_01046,19.42,9.8,1.7,224.0
PET_01047,18.26,7.2,5.0,289.0
PET_01048,7.12,3.2,6.1,224.0
PET_01049,22.38,10.8,4.3,286.0
PET_01050,21.9,1.0,2.7,287.0
PET_01051,11.87,2.8,2.9,233.0
PET_01052,16.98,9.1,4.6,250.0
PET_01053,17.47,8.7,4.1,258.0
PET_01054,16.3,3.8,6.3,301.0
PET_01055,12.25,1.2,2.8,209.0
PET_01056,11.64,10.4,1.0,178.0
PET_01057,14.87,4.1,4.9,277.0
PET_01058,20.86,2.8,2.8,305.0
PET_01059,17.72,6.4,6.0,296.0
PET_01060,13.15,11.0,4.0,207.0
PET_01061,18.86,1.0,5.6,349.0
PET_01062,5.0,9.3,1.5,92.0
PET_01063,20.74,7.1,4.4,345.0
PET_01064,6.3,5.4,2.3,164.0
PET_01065,13.19,9.1,0.9,153.0
PET_01066,9.4,11.6,1.8,153.0
PET_01067,8.53,3.1,2.6,205.0
PET_01068,20.8,2.2,7.1,357.0
PET_01069,12.66,11.0,2.6,175.0
PET_01070,16.73,8.2,0.8,194.0
PET_01071,14.77,5.5,4.3,272.0
PET_01072,17.39,7.1,4.1,276.0
PET_01073,15.38,9.1,2.8,218.0
PET_01074,8.59,9.4,3.6,188.0
PET_01075,19.98,11.1,6.4,302.0
PET_01076,12.53,5.4,5.7,262.0
PET_01077,7.22,3.9,5.5,229.0
PET_01078,12.86,7.9,1.0,211.0
PET_01079,22.5,5.3,11.2,456.0
PET_01080,19.25,7.3,6.6,357.0
PET_01081,13.26,5.3,5.3,263.0
PET_01082,13.25,2.3,1.1,205.0
PET_01083,13.39,5.9,6.4,302.0
PET_01084,25.38,8.4,2.7,306.0
PET_01085,16.91,9.7,3.5,251.0
PET_01086,17.15,6.2,0.5,197.0
PET_01087,20.15,2.4,0.9,270.0
PET_01088,16.19,5.3,5.1,316.0
PET_01089,13.7,9.5,6.5,250.0
PET_01090,14.02,5.2,5.7,271.0
PET_01091,14.64,8.5,5.6,252.0
PET_01092,14.81,6.3,3.8,257.0
PET_01093,18.64,3.3,3.0,271.0
PET_01094,15.26,9.7,4.7,223.0
PET_01095,18.66,1.5,6.1,358.0
PET_01096,14.6,6.5,4.0,243.0
PET_01097,15.39,2.9,7.0,316.0
PET_01098,5.01,1.3,3.5,182.0
PET_01099,19.58,6.3,1.5,229.0
PET_01100,16.73,6.2,4.0,250.0
PET_01101,19.99,8.6,4.3,264.0
PET_01102,5.0,9.1,3.8,166.0
PET_01103,25.44,8.9,7.2,359.0
PET_01104,14.3,5.2,6.0,261.0
PET_01105,20.54,7.8,0.5,259.0
PET_01106,9.8,7.1,7.8,297.0
PET_01107,18.06,5.3,0.5,226.0
PET_01108,9.73,7.4,9.4,315.0
PET_01109,11.88,11.4,3.3,201.0
PET_01110,24.57,2.7,3.5,369.0
PET_01111,14.05,10.9,3.8,228.0
PET_01112,16.09,1.1,5.0,301.0
PET_01113,19.35,4.0,4.0,280.0
PET_01114,17.48,3.8,3.7,281.0
PET_01115,15.75,7.7,7.3,334.0
PET_01116,16.82,2.0,5.4,306.0
PET_01117,27.02,10.6,1.6,266.0
PET_01118,14.71,10.0,5.9,264.0
PET_01119,16.01,8.0,5.3,273.0
PET_01120,20.25,5.8,2.6,290.0
PET_01121,20.53,11.2,6.0,290.0
PET_01122,20.94,10.1,3.6,231.0
PET_01123,18.19,6.2,3.4,267.0
PET_01124,9.28,8.6,3.4,178.0
PET_01125,23.17,7.0,0.5,269.0
PET_01126,9.27,7.3,2.7,195.0
PET_01127,16.51,4.3,5.8,289.0
PET_01128,11.23,5.8,3.9,230.0
PET_01129,14.68,1.4,0.8,201.0
PET_01130,16.64,4.6,6.4,314.0
PET_01131,16.61,8.5,3.3,215.0
PET_01132,17.11,11.5,0.9,188.0
PET_01133,23.07,11.6,9.5,418.0
PET_01134,17.27,6.9,1.4,257.0
PET_01135,13.78,7.5,6.2,272.0
PET_01136,19.82,2.6,2.1,272.0
PET_01137,20.95,8.5,4.3,272.0
PET_01138,8.86,1.3,1.7,181.0
PET_01139,17.99,3.8,0.9,246.0
PET_01140,18.51,8.2,5.3,274.0
PET_01141,13.51,4.1,5.0,259.0
PET_01142,21.88,1.1,6.9,394.0
PET_01143,14.25,10.1,3.9,201.0
PET_01144,15.63,4.1,9.6,372.0
PET_01145,14.13,1.2,4.7,253.0
PET_01146,15.08,1.4,5.4,280.0
PET_01147,9.52,3.4,0.6,171.0
PET_01148,7.8,2.5,2.5,172.0
PET_01149,22.97,9.4,5.3,278.0
PET_01150,10.77,4.2,3.8,215.0
PET_01151,10.04,9.8,4.5,187.0
PET_01152,5.0,2.5,2.0,132.0
PET_01153,11.81,6.2,4.3,248.0
PET_01154,8.38,8.4,4.3,164.0
PET_01155,23.21,8.0,1.0,259.0
PET_01156,20.05,7.4,5.6,328.0
PET_01157,11.56,11.1,0.5,138.0
PET_01158,26.26,3.1,4.5,359.0
PET_01159,19.91,6.2,8.4,367.0
PET_01160,13.38,10.7,5.7,223.0
PET_01161,5.0,1.4,5.7,210.0
PET_01162,26.45,1.1,1.8,332.0
PET_01163,8.05,3.2,8.4,283.0
PET_01164,6.77,7.8,7.4,254.0
PET_01165,20.11,3.5,1.9,285.0
PET_01166,27.2,2.7,2.8,352.0
PET_01167,21.92,5.8,7.1,352.0
PET_01168,17.82,7.6,8.5,367.0
PET_01169,17.97,3.4,0.8,247.0
PET_01170,19.27,4.0,1.5,244.0
PET_01171,18.79,7.6,3.6,256.0
PET_01172,16.41,11.4,0.5,171.0
PET_01173,15.52,8.3,4.0,236.0
PET_01174,14.69,9.5,7.0,283.0
PET_01175,11.23,4.7,0.5,162.0
PET_01176,13.6,3.6,4.3,228.0
PET_01177,6.54,5.7,2.5,147.0
PET_01178,14.51,9.8,8.1,295.0
PET_01179,10.06,5.7,2.6,226.0
PET_01180,9.48,10.2,7.8,248.0
PET_01181,15.9,11.9,2.5,225.0
PET_01182,21.96,1.3,5.9,343.0
PET_01183,19.59,1.0,4.6,308.0
PET_01184,7.15,2.2,3.7,164.0
PET_01185,10.05,4.9,2.0,192.0
PET_01186,19.7,2.0,4.8,307.0
PET_01187,10.09,10.5,2.9,182.0
PET_01188,13.88,0.8,2.3,339.0
PET_01189,17.75,4.1,7.7,383.0
PET_01190,10.16,2.6,5.4,280.0
PET_01191,15.53,11.2,5.6,220.0
PET_01192,8.33,8.2,3.0,175.0
PET_01193,11.99,11.0,3.5,184.0
PET_01194,16.6,11.7,3.4,235.0
PET_01195,7.04,6.2,4.8,190.0
PET_01196,17.2,3.2,5.6,334.0
PET_01197,14.9,2.7,3.9,279.0
PET_01198,17.76,3.1,2.0,231.0
PET_01199,16.12,8.6,5.9,265.0
PET_01200,21.82,1.0,4.1,329.0
PET_01201,15.63,1.1,0.5,223.0
PET_01202,12.85,7.5,0.5,177.0
PET_01203,15.61,7.9,4.7,285.0
PET_01204,17.72,8.2,1.9,215.0
PET_01205,15.24,4.8,5.1,293.0
PET_01206,15.2,9.8,2.1,177.0
PET_01207,11.49,6.6,4.3,236.0
PET_01208,11.69,1.7,3.1,243.0
PET_01209,7.99,9.7,8.4,269.0
PET_01210,23.75,11.5,6.4,329.0
PET_01211,8.78,1.2,7.4,280.0
PET_01212,11.54,5.0,4.1,257.0
PET_01213,11.41,6.1,6.1,267.0
PET_01214,19.47,2.2,4.2,324.0
PET_01215,13.53,10.5,7.7,274.0
PET_01216,21.24,3.8,3.8,311.0
PET_01217,11.63,9.5,0.5,130.0
PET_01218,16.39,8.2,0.5,165.0
PET_01219,10.82,7.4,8.2,314.0
PET_01220,25.73,2.7,5.2,400.0
PET_01221,9.06,3.0,5.4,245.0
PET_01222,16.55,1.0,7.7,347.0
PET_01223,18.17,3.3,0.5,243.0
PET_01224,17.07,4.5,3.1,268.0
PET_01225,14.07,10.1,3.4,174.0
PET_01226,14.35,4.7,5.9,307.0
PET_01227,15.22,9.2,2.3,182.0
PET_01228,14.26,5.6,1.0,201.0
PET_01229,19.82,9.5,1.0,207.0
PET_01230,26.05,11.7,6.9,341.0
PET_01231,12.21,3.3,2.1,210.0
PET_01232,8.15,10.4,2.6,167.0
PET_01233,14.56,7.7,5.6,282.0
PET_01234,27.9,9.9,2.3,313.0
PET_01235,10.98,8.0,0.5,184.0
PET_01236,23.2,5.4,0.5,287.0
PET_01237,23.39,3.1,3.9,330.0
PET_01238,12.23,1.3,5.2,262.0
PET_01239,17.84,6.7,3.5,272.0
PET_01240,23.14,11.9,5.1,317.0
PET_01241,13.1,9.0,0.5,174.0
PET_01242,13.98,4.3,0.5,153.0
PET_01243,12.09,10.0,9.6,301.0
PET_01244,9.93,9.3,7.1,206.0
PET_01245,11.75,3.7,5.9,273.0
PET_01246,8.88,0.7,2.4,281.0
PET_01247,15.17,1.9,3.4,246.0
PET_01248,11.15,10.6,4.0,211.0
PET_01249,16.17,10.1,7.3,279.0
PET_01250,7.22,3.9,5.0,220.0
PET_01251,16.65,3.8,5.3,287.0
PET_01252,19.17,9.6,3.6,252.0
PET_01253,5.03,11.3,6.0,199.0
PET_01254,16.87,9.5,4.8,241.0
PET_01255,21.14,7.5,4.1,318.0
PET_01256,8.95,3.3,2.1,184.0
PET_01257,23.36,6.5,3.7,321.0
PET_01258,17.1,3.2,1.3,229.0
PET_01259,11.47,9.8,3.9,212.0
PET_01260,14.72,5.0,4.2,273.0
PET_01261,17.79,10.1,0.5,188.0
PET_01262,15.38,4.9,3.4,257.0
PET_01263,17.69,10.0,1.1,210.0
PET_01264,10.4,4.3,5.2,256.0
PET_01265,15.85,5.6,5.6,292.0
PET_01266,7.93,7.6,2.9,198.0
